hIp1,hRs1,nbSlow,rescuedDynamicFastMed,rescuedDynamicMax,rescuedDynamicMed,rescuedDynamicMin,rescuedDynamicSlowMed,zombifiedDynamicMed
0.5,0.30000000000000004,25,0.0,2.0,0.0,0.0,0.0,2.0
0.5,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.5
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.30000000000000004,25,0.0,4.0,0.0,0.0,0.0,1.0
0.5,0.30000000000000004,25,0.0,2.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,3.5,10.0,3.5,0.0,0.0,4.0
0.6,0.30000000000000004,25,19.5,40.0,19.5,4.0,0.0,5.0
0.6,0.30000000000000004,25,37.5,89.0,37.5,6.0,0.0,13.5
0.6,0.30000000000000004,25,42.5,60.0,42.5,1.0,0.0,11.5
0.6,0.30000000000000004,25,22.5,35.0,22.5,9.0,0.0,12.0
0.6,0.30000000000000004,25,10.5,47.0,10.5,2.0,0.0,11.5
0.6,0.30000000000000004,25,6.5,33.0,6.5,0.0,0.0,9.5
0.6,0.30000000000000004,25,1.5,17.0,1.5,0.0,0.0,5.0
0.6,0.30000000000000004,25,0.5,5.0,0.5,0.0,0.0,4.0
0.6,0.30000000000000004,25,0.0,9.0,0.0,0.0,0.0,1.0
0.6,0.30000000000000004,25,0.0,9.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,3.0,0.0,0.0,0.0,1.0
0.6,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,3.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,7.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,11.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,8.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,5.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,5.5,16.0,5.5,0.0,0.0,4.0
0.7000000000000001,0.30000000000000004,25,21.0,43.0,21.0,5.0,0.0,8.5
0.7000000000000001,0.30000000000000004,25,26.5,53.0,26.5,13.0,0.0,17.0
0.7000000000000001,0.30000000000000004,25,27.0,70.0,27.0,8.0,0.0,19.0
0.7000000000000001,0.30000000000000004,25,21.5,33.0,21.5,6.0,0.0,19.5
0.7000000000000001,0.30000000000000004,25,13.5,21.0,13.5,2.0,0.0,12.0
0.7000000000000001,0.30000000000000004,25,4.5,18.0,4.5,0.0,0.0,7.0
0.7000000000000001,0.30000000000000004,25,1.5,5.0,1.5,0.0,0.0,4.0
0.7000000000000001,0.30000000000000004,25,1.0,18.0,1.0,0.0,0.0,3.0
0.7000000000000001,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,1.5
0.7000000000000001,0.30000000000000004,25,0.0,4.0,0.0,0.0,0.0,0.5
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.5
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.5
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,8.5,17.0,8.5,0.0,0.0,2.5
0.8,0.30000000000000004,25,23.5,39.0,23.5,6.0,0.0,7.5
0.8,0.30000000000000004,25,34.0,56.0,34.0,19.0,0.0,10.5
0.8,0.30000000000000004,25,26.5,60.0,26.5,5.0,0.0,16.0
0.8,0.30000000000000004,25,14.5,51.0,14.5,10.0,0.0,14.5
0.8,0.30000000000000004,25,10.5,27.0,10.5,3.0,0.0,13.0
0.8,0.30000000000000004,25,3.5,42.0,3.5,1.0,0.0,12.0
0.8,0.30000000000000004,25,1.5,16.0,1.5,0.0,0.0,8.5
0.8,0.30000000000000004,25,1.0,4.0,1.0,0.0,0.0,5.5
0.8,0.30000000000000004,25,0.0,4.0,0.0,0.0,0.0,3.5
0.8,0.30000000000000004,25,0.0,4.0,0.0,0.0,0.0,1.5
0.8,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,2.0
0.8,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.5
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,8.0,15.0,8.0,0.0,0.0,4.0
0.9,0.30000000000000004,25,17.0,56.0,17.0,8.0,0.0,6.5
0.9,0.30000000000000004,25,19.5,36.0,19.5,0.0,0.0,13.0
0.9,0.30000000000000004,25,25.5,54.0,25.5,1.0,0.0,17.0
0.9,0.30000000000000004,25,20.0,38.0,20.0,1.0,0.0,20.5
0.9,0.30000000000000004,25,8.5,24.0,8.5,4.0,0.0,10.5
0.9,0.30000000000000004,25,7.0,63.0,7.0,2.0,0.0,10.0
0.9,0.30000000000000004,25,3.5,30.0,3.5,0.0,0.0,7.0
0.9,0.30000000000000004,25,0.5,7.0,0.5,0.0,0.0,4.0
0.9,0.30000000000000004,25,1.0,7.0,1.0,0.0,0.0,4.0
0.9,0.30000000000000004,25,0.0,9.0,0.0,0.0,0.0,2.0
0.9,0.30000000000000004,25,0.0,2.0,0.0,0.0,0.0,1.0
0.9,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.5
0.9,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,3.0,7.0,3.0,0.0,0.0,4.5
1.0,0.30000000000000004,25,28.0,43.0,28.0,3.0,0.0,5.5
1.0,0.30000000000000004,25,35.0,57.0,35.0,14.0,0.0,13.0
1.0,0.30000000000000004,25,25.5,44.0,25.5,6.0,0.0,24.5
1.0,0.30000000000000004,25,20.0,38.0,20.0,8.0,0.0,19.5
1.0,0.30000000000000004,25,15.0,29.0,15.0,5.0,0.0,9.5
1.0,0.30000000000000004,25,4.5,44.0,4.5,1.0,0.0,8.0
1.0,0.30000000000000004,25,2.0,39.0,2.0,0.0,0.0,6.0
1.0,0.30000000000000004,25,1.0,11.0,1.0,0.0,0.0,4.0
1.0,0.30000000000000004,25,0.0,4.0,0.0,0.0,0.0,2.5
1.0,0.30000000000000004,25,0.0,1.0,0.0,0.0,0.0,1.5
1.0,0.30000000000000004,25,0.0,2.0,0.0,0.0,0.0,0.5
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,3.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,25,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,2.0,8.0,2.0,0.0,0.0,4.5
0.1,0.30000000000000004,75,18.0,39.0,18.0,1.0,0.0,7.5
0.1,0.30000000000000004,75,27.5,68.0,27.5,22.0,0.0,11.5
0.1,0.30000000000000004,75,23.0,52.0,23.0,13.0,0.0,13.0
0.1,0.30000000000000004,75,28.0,40.0,28.0,5.0,0.0,18.0
0.1,0.30000000000000004,75,18.0,39.0,18.0,3.0,0.0,11.5
0.1,0.30000000000000004,75,8.5,27.0,8.5,0.0,0.0,7.0
0.1,0.30000000000000004,75,3.0,12.0,3.0,0.0,0.0,6.0
0.1,0.30000000000000004,75,2.5,6.0,2.5,0.0,0.0,3.0
0.1,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,2.5
0.1,0.30000000000000004,75,0.0,9.0,0.0,0.0,0.0,1.0
0.1,0.30000000000000004,75,0.0,9.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,7.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,1.5,6.0,1.5,0.0,0.0,3.5
0.2,0.30000000000000004,75,27.5,33.0,27.5,9.0,0.0,7.0
0.2,0.30000000000000004,75,44.5,66.0,44.5,9.0,0.0,9.5
0.2,0.30000000000000004,75,38.5,60.0,38.5,14.0,0.0,13.0
0.2,0.30000000000000004,75,22.5,48.0,22.5,12.0,0.0,13.5
0.2,0.30000000000000004,75,13.0,24.0,13.0,4.0,0.0,7.0
0.2,0.30000000000000004,75,4.5,19.0,4.5,0.0,0.0,8.0
0.2,0.30000000000000004,75,3.0,16.0,3.0,0.0,0.0,6.0
0.2,0.30000000000000004,75,1.0,8.0,1.0,0.0,0.0,4.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,2.0
0.2,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,1.5
0.2,0.30000000000000004,75,0.0,4.0,0.0,0.0,0.0,1.0
0.2,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,1.0
0.2,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,2.5,6.0,2.5,0.0,0.0,2.0
0.30000000000000004,0.30000000000000004,75,28.0,42.0,28.0,12.0,0.0,6.5
0.30000000000000004,0.30000000000000004,75,37.5,68.0,37.5,8.0,0.0,9.0
0.30000000000000004,0.30000000000000004,75,32.5,65.0,32.5,4.0,0.0,13.0
0.30000000000000004,0.30000000000000004,75,18.5,35.0,18.5,1.0,0.0,16.0
0.30000000000000004,0.30000000000000004,75,15.0,24.0,15.0,2.0,0.0,10.0
0.30000000000000004,0.30000000000000004,75,4.5,18.0,4.5,1.0,0.0,9.0
0.30000000000000004,0.30000000000000004,75,3.5,15.0,3.5,0.0,0.0,5.5
0.30000000000000004,0.30000000000000004,75,2.0,8.0,2.0,0.0,0.0,4.0
0.30000000000000004,0.30000000000000004,75,0.0,6.0,0.0,0.0,0.0,2.0
0.30000000000000004,0.30000000000000004,75,0.0,4.0,0.0,0.0,0.0,1.5
0.30000000000000004,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,1.0
0.30000000000000004,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,7.5,16.0,7.5,0.0,0.0,4.5
0.4,0.30000000000000004,75,19.0,46.0,19.0,6.0,0.0,7.0
0.4,0.30000000000000004,75,30.5,46.0,30.5,10.0,0.0,11.5
0.4,0.30000000000000004,75,22.5,53.0,22.5,10.0,0.0,18.5
0.4,0.30000000000000004,75,20.5,41.0,20.5,0.0,0.0,16.5
0.4,0.30000000000000004,75,9.5,26.0,9.5,1.0,0.0,6.5
0.4,0.30000000000000004,75,6.0,12.0,6.0,1.0,0.0,11.0
0.4,0.30000000000000004,75,3.5,17.0,3.5,0.0,0.0,9.0
0.4,0.30000000000000004,75,0.0,7.0,0.0,0.0,0.0,7.5
0.4,0.30000000000000004,75,2.5,16.0,2.5,0.0,0.0,4.5
0.4,0.30000000000000004,75,1.0,3.0,1.0,0.0,0.0,2.0
0.4,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,2.5
0.4,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,1.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.5
0.4,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,1.5
0.4,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,0.5
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,6.5,16.0,6.5,0.0,0.0,3.0
0.5,0.30000000000000004,75,30.5,48.0,30.5,2.0,0.0,6.5
0.5,0.30000000000000004,75,28.0,48.0,28.0,11.0,0.0,11.5
0.5,0.30000000000000004,75,23.5,40.0,23.5,5.0,0.0,13.0
0.5,0.30000000000000004,75,16.5,23.0,16.5,3.0,0.0,12.0
0.5,0.30000000000000004,75,13.5,28.0,13.5,0.0,0.0,16.0
0.5,0.30000000000000004,75,9.5,21.0,9.5,0.0,0.0,12.5
0.5,0.30000000000000004,75,3.0,17.0,3.0,0.0,0.0,8.0
0.5,0.30000000000000004,75,1.0,24.0,1.0,0.0,0.0,6.5
0.5,0.30000000000000004,75,1.0,5.0,1.0,0.0,0.0,6.0
0.5,0.30000000000000004,75,0.5,8.0,0.5,0.0,0.0,4.5
0.5,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,1.0
0.5,0.30000000000000004,75,0.0,4.0,0.0,0.0,0.0,2.0
0.5,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,0.5
0.5,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,4.5,12.0,4.5,0.0,0.0,5.0
0.6,0.30000000000000004,75,23.0,41.0,23.0,7.0,0.0,9.0
0.6,0.30000000000000004,75,37.5,57.0,37.5,11.0,0.0,13.0
0.6,0.30000000000000004,75,25.5,50.0,25.5,6.0,0.0,13.5
0.6,0.30000000000000004,75,13.0,32.0,13.0,2.0,0.0,11.0
0.6,0.30000000000000004,75,11.0,14.0,11.0,3.0,0.0,9.0
0.6,0.30000000000000004,75,6.5,17.0,6.5,0.0,0.0,9.5
0.6,0.30000000000000004,75,2.5,13.0,2.5,0.0,0.0,6.5
0.6,0.30000000000000004,75,6.5,27.0,6.5,0.0,0.0,3.5
0.6,0.30000000000000004,75,2.0,17.0,2.0,0.0,0.0,5.0
0.6,0.30000000000000004,75,0.0,7.0,0.0,0.0,0.0,2.0
0.6,0.30000000000000004,75,0.5,2.0,0.5,0.0,0.0,2.0
0.6,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,1.0
0.6,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,0.5
0.6,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,6.0,19.0,6.0,0.0,0.0,5.0
0.7000000000000001,0.30000000000000004,75,25.5,36.0,25.5,3.0,0.0,9.0
0.7000000000000001,0.30000000000000004,75,37.5,76.0,37.5,6.0,0.0,12.0
0.7000000000000001,0.30000000000000004,75,29.5,45.0,29.5,9.0,0.0,16.5
0.7000000000000001,0.30000000000000004,75,19.0,31.0,19.0,5.0,0.0,18.5
0.7000000000000001,0.30000000000000004,75,8.0,19.0,8.0,2.0,0.0,8.0
0.7000000000000001,0.30000000000000004,75,4.0,7.0,4.0,0.0,0.0,5.5
0.7000000000000001,0.30000000000000004,75,3.0,12.0,3.0,1.0,0.0,10.0
0.7000000000000001,0.30000000000000004,75,0.0,8.0,0.0,0.0,0.0,4.5
0.7000000000000001,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,5.5
0.7000000000000001,0.30000000000000004,75,0.0,10.0,0.0,0.0,0.0,3.0
0.7000000000000001,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,3.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,6.0,16.0,6.0,0.0,0.0,5.0
0.8,0.30000000000000004,75,26.5,49.0,26.5,15.0,0.0,9.0
0.8,0.30000000000000004,75,33.5,51.0,33.5,16.0,0.0,13.0
0.8,0.30000000000000004,75,21.5,33.0,21.5,8.0,0.0,14.0
0.8,0.30000000000000004,75,14.5,40.0,14.5,7.0,0.0,10.0
0.8,0.30000000000000004,75,12.5,23.0,12.5,2.0,0.0,6.5
0.8,0.30000000000000004,75,5.5,16.0,5.5,0.0,0.0,6.0
0.8,0.30000000000000004,75,1.5,20.0,1.5,0.0,0.0,5.5
0.8,0.30000000000000004,75,2.5,16.0,2.5,0.0,0.0,5.0
0.8,0.30000000000000004,75,1.0,5.0,1.0,0.0,0.0,5.0
0.8,0.30000000000000004,75,1.0,5.0,1.0,0.0,0.0,2.0
0.8,0.30000000000000004,75,0.5,3.0,0.5,0.0,0.0,1.5
0.8,0.30000000000000004,75,0.0,5.0,0.0,0.0,0.0,1.5
0.8,0.30000000000000004,75,0.0,9.0,0.0,0.0,0.0,1.0
0.8,0.30000000000000004,75,0.0,9.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,0.0,14.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,0.0,6.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,75,0.0,2.0,0.0,0.0,0.0,0.0
